"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"focus";0,419582081594299;-0,05071947491044;0,992773005585909;-0,120007330525768;0,989282141157847;0,0107178588421329;0,000258702024696381;3,78020592694198e-06;0,00146948772025308;0,197304124659209;5,72055663870193e-05
"culture";-0,819675742799596;1,03035212707121;-0,622559597848814;0,782572390981386;0,460501374950833;0,539498625049149;0,000941593813230956;0,00148782130884139;0,00140145588135247;0,564944692544479;0,000447292170628208
"level";0,838708299743197;-0,354462150693445;0,921115358152162;-0,389289733972287;0,883055907520458;0,116944092479525;0,000985828369848111;0,000176083704690726;0,00140145588135247;0,417442013254242;0,000244214666933325
"turn";0,614898185981369;-0,189401994972297;0,955690477405777;-0,294373421687351;0,934277963427089;0,0657220365728937;0,000554584069521445;5,26174824464873e-05;0,00146676644669705;0,297539394447111;0,000129852380658948
"power";0,183698020558568;-0,799584178116583;0,22390881494244;-0,974610097726815;0,0664572758475711;0,933542724152406;4,72002472472085e-05;0,000894259791707481;0,00139873460779645;0,333282511016417;0,000155367568745618
"ago";0,0544067775895965;0,261870160146059;0,203418496723141;0,979091882915438;0,0550156638602951;0,944984336139677;4,50287631336894e-06;0,000104317227711223;0,00152119191781754;0,108489858049978;1,79045038670242e-05
"sense";-0,256483397203335;-0,352469769048658;-0,588384358651677;-0,808581379017632;0,416627810151694;0,583372189848276;9,70264189623847e-05;0,000183237870457915;0,00147493026736513;0,185850804368633;5,09448605880174e-05
"team";0,682614102451519;0,318086065821302;0,906420724295998;0,422375982469079;0,861330531387847;0,138669468612127;0,000658097243832356;0,000142898887801784;0,00141234097557657;0,344008878251654;0,000167139408710753
"society";-1,34956785958098;-0,151835514377307;-0,993730569269277;-0,111801411886247;0,990702360417841;0,0092976395821362;0,00258721284107628;3,27483508496836e-05;0,00142050479624464;0,634165254490289;0,000571278121073343
"top";0,416528486593375;0,270224721993184;0,838920749597395;0,544253595206265;0,762162408576392;0,23783759142358;0,000244091221809179;0,000102733693433686;0,00140689842846452;0,223151731856949;7,00588925442569e-05
"model";1,45078420777789;0,0561231509847046;0,999252585793659;0,0386557859147442;0,99889167002877;0,00110832997120892;0,00277791900539028;4,15717237112509e-06;0,00131981767467175;0,678926779755803;0,000608358834072381
